2024-06-02 23:30:11,439 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Bayasabhad@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[1]}
2024-06-02 23:30:11,449 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Pentos@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[2]}
2024-06-02 23:30:11,449 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Meereen@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[4]}
2024-06-02 23:30:11,449 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Oldtown@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[3]}
2024-06-02 23:30:11,449 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qarth@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[3]}
2024-06-02 23:30:11,449 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Norvos@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[3]}
2024-06-02 23:30:11,450 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Lannisport@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[2]}
2024-06-02 23:30:11,450 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Astapor@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[4]}
2024-06-02 23:30:11,450 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Volantis@<2024-06-02T20:25:00Z,2024-06-02T20:30:00Z>], value:[1]}
2024-06-02 23:30:11,462 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qarth@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,463 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[King's Landing@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,463 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[White Harbor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,463 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tyrosh@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,464 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Lannisport@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,464 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Old Valyria@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,464 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Lorath@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,464 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Oldtown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,464 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Astapor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:11,465 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qohor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,465 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Myr@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,465 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Samyrian@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:11,466 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Asshai@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,466 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Mantarys@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:11,466 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Pentos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:11,467 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Gulltown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:11,467 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[New Ghis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,562 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tyrosh@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,563 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Vaes Dothrak@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,564 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Bayasabhad@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,565 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Ny Sar@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,566 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qohor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,568 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Lys@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,569 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Elyria@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,571 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Volantis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,573 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Samyrian@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
2024-06-02 23:30:41,574 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Sunspear@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,575 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Sar Meel@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,577 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Yunkai@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,578 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Norvos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,579 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Astapor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,581 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[New Ghis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:30:41,583 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[White Harbor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,584 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tyria@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:30:41,585 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Old Valyria@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,586 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Old Ghis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,587 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Braavos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,588 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Gulltown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:30:41,589 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Oldtown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,590 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qarth@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,590 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Pentos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:30:41,591 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Chroyane@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,592 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Mantarys@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:30:41,592 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[King's Landing@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,593 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Asshai@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,594 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Bhorash@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[6]}
2024-06-02 23:30:41,594 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Lannisport@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:30:41,595 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tolos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:30:41,595 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Ar Noy@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:31:11,608 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Meereen@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:31:11,609 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Chroyane@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
2024-06-02 23:31:11,609 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Samyrian@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[6]}
2024-06-02 23:31:11,609 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Ar Noy@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:31:11,610 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Myr@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:31:11,610 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tolos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:31:11,611 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Mantarys@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[6]}
2024-06-02 23:31:11,612 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Bayasabhad@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:31:11,612 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Oros@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[1]}
2024-06-02 23:31:11,613 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Pentos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:31:11,613 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Bhorash@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[7]}
2024-06-02 23:31:11,614 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qohor@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:31:11,615 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Sunspear@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:31:11,615 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Tyrosh@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:31:11,616 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[New Ghis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
2024-06-02 23:31:11,616 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Volantis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[2]}
2024-06-02 23:31:11,617 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Asshai@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[6]}
2024-06-02 23:31:11,617 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Old Ghis@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[6]}
2024-06-02 23:31:11,618 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Qarth@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
2024-06-02 23:31:11,618 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Oldtown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:31:11,619 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[King's Landing@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[4]}
2024-06-02 23:31:11,620 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Yunkai@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:31:11,621 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Norvos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:31:11,621 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Braavos@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[3]}
2024-06-02 23:31:11,622 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Sar Meel@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
2024-06-02 23:31:11,623 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Gulltown@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[7]}
2024-06-02 23:31:11,624 [EventsConsumer-9010d4d7-bb23-45b9-a7b9-84f33cdd04cf-StreamThread-1] INFO  EventsCounter - Send to: {topic:[out], key:[Ny Sar@<2024-06-02T20:30:00Z,2024-06-02T20:35:00Z>], value:[5]}
